config_version,max_output_tokens,temperature,bank_source,question_id,subject,domain,difficulty,model_id,backend,model_name,trial_index,collection_timestamp,predicted_letter,correct_letter,is_correct,confidence,parse_ok,internal_prob_answer,internal_prob_note,call_cost_usd,input_tokens,output_tokens
v2,1024,0.3,supplement_v2,s0009,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:54:09.190545+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.225e-05,183,11
v2,1024,0.3,supplement_v2,s0009,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:54:13.958313+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.225e-05,183,11
v2,1024,0.3,supplement_v2,s0009,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:54:18.687147+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.225e-05,183,11
v2,1024,0.3,supplement_v2,s0009,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:54:23.395679+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.225e-05,183,11
v2,1024,0.3,supplement_v2,s0009,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:54:28.262380+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.225e-05,183,11
v2,1024,0.3,supplement_v2,s0010,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:54:33.003042+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0010,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:54:37.697647+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0010,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:54:42.495390+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0010,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:54:47.183786+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0010,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:54:51.923279+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0011,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:54:57.063019+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.85e-05,168,11
v2,1024,0.3,supplement_v2,s0011,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:55:01.789922+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.85e-05,168,11
v2,1024,0.3,supplement_v2,s0011,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:55:06.839240+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.85e-05,168,11
v2,1024,0.3,supplement_v2,s0011,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:55:11.608677+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.85e-05,168,11
v2,1024,0.3,supplement_v2,s0011,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:55:16.685483+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.85e-05,168,11
v2,1024,0.3,supplement_v2,s0012,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:55:21.407827+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.1e-05,178,11
v2,1024,0.3,supplement_v2,s0012,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:55:26.155304+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.1e-05,178,11
v2,1024,0.3,supplement_v2,s0012,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:55:30.905404+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.1e-05,178,11
v2,1024,0.3,supplement_v2,s0012,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:55:35.739523+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.1e-05,178,11
v2,1024,0.3,supplement_v2,s0012,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:55:40.567868+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.1e-05,178,11
v2,1024,0.3,supplement_v2,s0013,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:55:45.339750+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.725e-05,123,11
v2,1024,0.3,supplement_v2,s0013,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:55:50.088551+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.725e-05,123,11
v2,1024,0.3,supplement_v2,s0013,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:55:54.777250+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.725e-05,123,11
v2,1024,0.3,supplement_v2,s0013,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:55:59.538035+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.725e-05,123,11
v2,1024,0.3,supplement_v2,s0013,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:56:04.277522+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.725e-05,123,11
v2,1024,0.3,supplement_v2,s0014,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:56:09.029343+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.1750000000000004e-05,141,11
v2,1024,0.3,supplement_v2,s0014,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:56:13.672394+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.1750000000000004e-05,141,11
v2,1024,0.3,supplement_v2,s0014,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:56:18.361442+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.1750000000000004e-05,141,11
v2,1024,0.3,supplement_v2,s0014,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:56:23.311270+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.1750000000000004e-05,141,11
v2,1024,0.3,supplement_v2,s0014,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:56:28.047135+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.1750000000000004e-05,141,11
v2,1024,0.3,supplement_v2,s0015,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:56:32.736126+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.400000000000001e-05,190,11
v2,1024,0.3,supplement_v2,s0015,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:56:37.416754+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.400000000000001e-05,190,11
v2,1024,0.3,supplement_v2,s0015,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:56:42.512170+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.400000000000001e-05,190,11
v2,1024,0.3,supplement_v2,s0015,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:56:47.212782+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.400000000000001e-05,190,11
v2,1024,0.3,supplement_v2,s0015,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:56:51.981995+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.400000000000001e-05,190,11
v2,1024,0.3,supplement_v2,s0016,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:56:56.698720+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.425e-05,191,11
v2,1024,0.3,supplement_v2,s0016,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:57:01.474150+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.425e-05,191,11
v2,1024,0.3,supplement_v2,s0016,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:57:06.637453+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.425e-05,191,11
v2,1024,0.3,supplement_v2,s0016,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:57:11.391955+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.425e-05,191,11
v2,1024,0.3,supplement_v2,s0016,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:57:16.113665+00:00,B,B,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.425e-05,191,11
v2,1024,0.3,supplement_v2,s0017,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:57:20.909139+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0017,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:57:25.722728+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0017,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:57:30.841361+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0017,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:57:35.602100+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0017,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:57:40.329854+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0018,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:57:45.045048+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.625e-05,119,11
v2,1024,0.3,supplement_v2,s0018,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:57:49.695620+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.625e-05,119,11
v2,1024,0.3,supplement_v2,s0018,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:57:54.362996+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.625e-05,119,11
v2,1024,0.3,supplement_v2,s0018,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:57:59.212847+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.625e-05,119,11
v2,1024,0.3,supplement_v2,s0018,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:58:04.400461+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.625e-05,119,11
v2,1024,0.3,supplement_v2,s0019,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:58:09.343780+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.3e-05,146,11
v2,1024,0.3,supplement_v2,s0019,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:58:14.189692+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.3e-05,146,11
v2,1024,0.3,supplement_v2,s0019,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:58:18.929398+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.3e-05,146,11
v2,1024,0.3,supplement_v2,s0019,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:58:23.639826+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.3e-05,146,11
v2,1024,0.3,supplement_v2,s0019,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:58:28.569209+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.3e-05,146,11
v2,1024,0.3,supplement_v2,s0020,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:58:33.443659+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0020,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:58:38.556675+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0020,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:58:43.341829+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0020,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:58:48.549673+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0020,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:58:53.315263+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0021,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:58:58.226350+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0021,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:59:03.264738+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0021,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:59:08.070237+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0021,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:59:12.905475+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0021,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:59:17.775244+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0022,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:59:22.493391+00:00,D,C,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.025e-05,135,11
v2,1024,0.3,supplement_v2,s0022,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:59:27.243499+00:00,D,C,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.025e-05,135,11
v2,1024,0.3,supplement_v2,s0022,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:59:31.954079+00:00,D,C,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.025e-05,135,11
v2,1024,0.3,supplement_v2,s0022,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T02:59:36.653412+00:00,D,C,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.025e-05,135,11
v2,1024,0.3,supplement_v2,s0022,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T02:59:41.313909+00:00,D,C,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.025e-05,135,11
v2,1024,0.3,supplement_v2,s0023,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T02:59:45.982831+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.7e-05,202,11
v2,1024,0.3,supplement_v2,s0023,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T02:59:50.722686+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.7e-05,202,11
v2,1024,0.3,supplement_v2,s0023,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T02:59:55.427789+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.7e-05,202,11
v2,1024,0.3,supplement_v2,s0023,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T03:00:00.932680+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.7e-05,202,11
v2,1024,0.3,supplement_v2,s0023,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T03:00:06.291724+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.7e-05,202,11
v2,1024,0.3,supplement_v2,s0024,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T03:00:11.203216+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0024,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T03:00:16.426072+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0024,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T03:00:21.172311+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0024,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T03:00:25.890574+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0024,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T03:00:30.620223+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.475e-05,153,11
v2,1024,0.3,supplement_v2,s0025,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T03:00:35.314025+00:00,B,B,True,95,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.025e-05,181,10
v2,1024,0.3,supplement_v2,s0025,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T03:00:39.998232+00:00,B,B,True,95,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.025e-05,181,10
v2,1024,0.3,supplement_v2,s0025,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T03:00:44.821362+00:00,B,B,True,95,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.025e-05,181,10
v2,1024,0.3,supplement_v2,s0025,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T03:00:49.808438+00:00,B,B,True,95,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.025e-05,181,10
v2,1024,0.3,supplement_v2,s0025,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T03:00:54.623566+00:00,B,B,True,95,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,6.025e-05,181,10
v2,1024,0.3,supplement_v2,s0026,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T03:00:59.861794+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.55e-05,156,11
v2,1024,0.3,supplement_v2,s0026,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T03:01:04.797746+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.55e-05,156,11
v2,1024,0.3,supplement_v2,s0026,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T03:01:09.577159+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.55e-05,156,11
v2,1024,0.3,supplement_v2,s0026,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T03:01:14.303739+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.55e-05,156,11
v2,1024,0.3,supplement_v2,s0026,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T03:01:19.098582+00:00,D,D,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.55e-05,156,11
v2,1024,0.3,supplement_v2,s0027,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T03:01:23.975807+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0027,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T03:01:28.809207+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0027,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T03:01:33.520906+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0027,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T03:01:38.231706+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0027,high_school_biology,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T03:01:42.955505+00:00,A,A,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,5.7e-05,162,11
v2,1024,0.3,supplement_v2,s0028,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T03:01:47.628485+00:00,B,A,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0028,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T03:01:52.414905+00:00,B,A,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0028,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T03:01:57.085946+00:00,B,A,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0028,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T03:02:01.898590+00:00,B,A,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0028,elementary_mathematics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,4,2026-07-17T03:02:06.620414+00:00,B,A,False,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.9e-05,130,11
v2,1024,0.3,supplement_v2,s0029,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,0,2026-07-17T03:02:11.306197+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.7000000000000004e-05,122,11
v2,1024,0.3,supplement_v2,s0029,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,1,2026-07-17T03:02:16.006450+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.7000000000000004e-05,122,11
v2,1024,0.3,supplement_v2,s0029,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,2,2026-07-17T03:02:20.655797+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.7000000000000004e-05,122,11
v2,1024,0.3,supplement_v2,s0029,conceptual_physics,STEM,easy,gemini_flash,gemini,gemini-3.1-flash-lite,3,2026-07-17T03:02:25.447513+00:00,C,C,True,100,True,,not available at per-token granularity for this model/API version | parse_attempts=1/3,4.7000000000000004e-05,122,11
